combo_id,symbol,stop_mode,atr_mult,wick_buffer_frac,require_pattern,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
16,NASDAQ100/USD,wick,,0.0,True,2.0,104,32.69230769230769,0.3833434696474205,-678.4037851582063,-68.00892533972237
16,OIL_BRENT/USD,wick,,0.0,True,2.0,66,43.93939393939394,0.8869191167735476,-100.41530461177274,-24.479452978417598
16,SILVER/USD,wick,,0.0,True,2.0,93,36.55913978494624,0.4720716989644231,-504.16221738001957,-54.088225237360064
16,HYPE,wick,,0.0,True,2.0,274,46.715328467153284,1.2707691720871765,1749.646610935065,-20.79996263355688
16,AAPL/USD,wick,,0.0,True,2.0,137,38.68613138686132,0.6674561264858224,-519.4857391369401,-58.41131688659299
16,AMZN/USD,wick,,0.0,True,2.0,136,36.76470588235294,0.46497497908769353,-717.6105974879308,-73.3375300325635
17,BTC,wick,,0.1,False,2.0,354,42.3728813559322,0.8047636953201321,-604.5924178376166,-64.45778941861863
17,ETH,wick,,0.1,False,2.0,371,47.16981132075472,1.1152385590268001,587.0751605151734,-35.73556113813582
17,XAUT,wick,,0.1,False,2.0,322,36.95652173913043,0.5595257897980918,-886.351397441196,-88.88541210947413
17,SP500/USD,wick,,0.1,False,2.0,152,41.44736842105263,0.3994832062604093,-769.0411768904329,-76.90411768904329
17,NASDAQ100/USD,wick,,0.1,False,2.0,150,36.0,0.45470326289549046,-739.231084311178,-74.34004662837499
17,OIL_BRENT/USD,wick,,0.1,False,2.0,97,46.391752577319586,0.999392288439257,-0.7732486001372081,-19.020050387760154
17,SILVER/USD,wick,,0.1,False,2.0,138,40.57971014492754,0.7039736113272953,-387.39753881644003,-53.74043775402774
17,HYPE,wick,,0.1,False,2.0,382,46.8586387434555,1.2197554837794309,2719.694057808718,-28.959503966041755
17,AAPL/USD,wick,,0.1,False,2.0,181,39.226519337016576,0.5528630827371953,-685.851469549479,-68.74687703087167
17,AMZN/USD,wick,,0.1,False,2.0,177,41.80790960451977,0.5855062753425702,-671.129586510167,-70.26809019496984
18,BTC,wick,,0.1,True,2.0,245,42.04081632653061,0.9058953220092251,-296.54432437639196,-48.81336178557938
18,ETH,wick,,0.1,True,2.0,243,47.73662551440329,1.1715705495723439,521.8476600372385,-32.32923749529881
18,XAUT,wick,,0.1,True,2.0,240,38.75,0.5830459891898727,-779.820543750498,-77.9820543750498
18,SP500/USD,wick,,0.1,True,2.0,111,41.44144144144144,0.4060805210789845,-637.7805286966407,-65.01778488479478
18,NASDAQ100/USD,wick,,0.1,True,2.0,102,32.35294117647059,0.4254977884689999,-642.9273139206812,-64.47244694641111
18,OIL_BRENT/USD,wick,,0.1,True,2.0,65,47.69230769230769,1.0373247552275677,30.677108323218818,-14.125447114178161
18,SILVER/USD,wick,,0.1,True,2.0,86,37.2093023255814,0.49517366636359705,-441.6666453125524,-52.34959698904471
18,HYPE,wick,,0.1,True,2.0,270,47.40740740740741,1.2924695104505992,2190.860788824124,-24.615138575858577
18,AAPL/USD,wick,,0.1,True,2.0,132,37.121212121212125,0.6146297575151844,-556.6935330450942,-60.098232814985664
18,AMZN/USD,wick,,0.1,True,2.0,131,38.16793893129771,0.517235603370549,-642.5469176324294,-66.2293821390683
19,BTC,wick,,0.2,False,2.0,346,44.21965317919075,0.9004519436050374,-359.1663001626755,-47.590940776219284
